NationalityDiversity_norm,WorkRate_Balance_norm,International Reputation_norm,Age_closeness_norm,Chemistry_Index_100
0.7,0.7284721595585775,0.4824561403508772,0.6032005225342911,62.85322056109365
0.15,0.4358833629823436,0.0,0.4117290286460759,24.94030979071049
0.1999999999999999,0.7906164259790004,0.0234962406015038,0.4526686572734903,36.669533096349866
0.25,0.5769567540996142,0.0,0.2605673229448544,27.18810192611172
0.1,0.5747354790515712,0.0,0.3644909956144442,25.980661866650383
0.15,0.6483600681030256,0.0234962406015038,0.5376971167304285,33.98883563587395
0.5999999999999999,0.5132980400759422,0.1588021778584392,0.3693776886866819,41.03694766552658
0.3,0.2595704298510844,0.087719298245614,0.3621815806662307,25.236782719073226
0.5999999999999999,0.1712877376320274,0.1174812030075188,0.5817859475599514,36.76387220498744
0.15,0.436656637416932,0.0,0.4243258374545116,25.27456187178609
0.4499999999999999,0.2092357078543465,0.0219298245614035,0.3739386022207709,26.37760336591303
0.15,0.4812041685485951,0.1174812030075188,0.5251003079219929,31.84464198695267
0.1999999999999999,0.2254142949770103,0.0263157894736842,0.3369039843239707,19.715851719366636
0.1999999999999999,0.6070565645638567,0.0,0.3527106466361855,28.994180280001057
0.4499999999999999,0.3382016317527344,0.0263157894736842,0.6120182887001957,35.66339274816536
0.4499999999999999,0.907352210767307,0.0234962406015038,0.3770878044228793,43.94840639479225
0.4499999999999999,0.420910747346033,0.8114035087719298,0.3798171129980408,51.553284227900086
0.3,0.590756895605275,0.0,0.2873938602220773,29.453768895683808
0.4499999999999999,0.1397543256892125,0.131578947368421,0.5943827563683866,32.8929007356505
0.5999999999999999,0.4414596105788613,0.3795546558704452,0.4485504697784255,46.7391184056933
0.25,0.4499817394857084,0.0,0.5696930111038534,31.74186876473905
0.25,0.8533082007376972,0.0,0.2743305029392555,34.44096759192382
0.1,0.5551719552866486,0.0,0.3033964728935334,23.964210704504552
0.15,0.4297016349314311,0.0,0.5561724363161331,28.396851781189103
0.25,0.4275831782481943,0.0,0.4150881776616586,27.316783897746323
0.7999999999999998,0.7819445299869684,0.1879699248120301,0.4589670616777082,55.72203791191765
0.4499999999999999,0.208244819412817,0.0,0.2681254082299151,23.159255691068303
0.3,0.983813287675788,0.175438596491228,0.4885695623775312,48.69553616361368
0.7,0.2651605633718672,0.1061120543293718,0.2985609237057796,34.245838535175466
0.35,0.6379990669399068,0.0,0.3896846132313141,34.442092004280525
0.25,0.2014630865648682,0.0,0.4022814220397497,21.343612715115448
0.15,0.4490827027491892,0.0,0.3827563683866759,24.545976778396632
0.15,0.433573702609575,0.0234962406015038,0.4526686572734903,26.493465012114232
0.3999999999999999,0.7120190726639413,0.0,0.3563030698889613,36.70805356382256
0.25,0.8170602536961581,0.0487329434697856,0.4082299150881781,38.10057780635304
0.5499999999999999,0.1545105757881803,0.0730994152046783,0.3788373612018287,28.91118380486718
0.25,0.2014630865648682,0.0469924812030074,0.6384715871979099,28.42317887414464
0.75,0.3449568976852759,0.0,0.1763553233180927,31.782805525084218
0.0499999999999999,0.4829587448563316,0.0,0.6983064290379768,30.781629347357708
0.3999999999999999,0.4448561828990651,0.0,0.6011656534190828,36.1505459079537
0.5499999999999999,0.8903536290015331,0.0,0.1251516282541755,39.13763143139272
0.5999999999999999,0.5410476573169617,0.0219298245614035,0.5267798824297842,42.24393410770374
0.5999999999999999,0.6095408989970761,0.1461988304093567,0.342913128674069,42.466321452012544
0.15,0.759121385986384,0.0,0.5852609293002091,37.35955788216483
0.4499999999999999,0.454578925424321,0.0,0.3527106466361855,31.432239301512663
0.4999999999999999,0.7623099828220582,0.0680580762250453,0.3937025608684878,43.10176549788978
0.7999999999999998,0.0,0.287828947368421,0.467627367733507,38.886407877548194
0.5999999999999999,0.785396168076515,0.0469924812030074,0.2133292899132222,41.14294847981862
0.5499999999999999,0.1890368412124451,0.2261513157894736,0.3160720117570217,32.03150421897351
