Club,SquadSize,Age,Overall,Potential,Value,Wage,Crossing,Finishing,ShortPassing,LongPassing,Dribbling,BallControl,Acceleration,SprintSpeed,Stamina,Strength,Aggression,Interceptions,Positioning,Vision,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,is_LeftFoot,International Reputation,Skill Moves,Weak Foot,Attack_Work_Intensity,Defense_Work_Intensity,NationalityDiversity
Huddersfield Town,32,-1.1219497245533667,0.6260366547771218,1.055637665080281,0.4194089629440184,0.8384127767617214,1.0309976000764816,0.6504087504750763,0.5577904897252275,0.581788683786259,0.7640966460679615,0.7570804875867131,0.13410314764521666,-0.052747270707607534,-0.35665809034991447,-0.006277713111759936,0.823540619106765,0.1995433332161928,1.0392789221832777,0.8013380498683157,0.6608222098789034,0.29823074606303446,1.0717409039753363,1.1100868194708953,-0.28559683858187845,-0.5954328159713799,-0.20594264020730008,0.6750432369355552,-0.4040686518063395,0.812337338368453,0.6120527726031447,1.0242008840833476
Hull City,30,-0.5304453256145321,0.02081334340017065,0.28592643177531285,-0.31106837556619926,0.027308898570022156,0.4148932514349254,0.007458477081450553,0.2595304626248793,0.2304396531628531,0.2969445622259526,0.3781369263319481,0.23927639717792903,-0.22613669030368402,-0.4523957580262738,0.4704303467962211,0.9145007566103481,0.7369150519702286,0.30049044118049884,0.2287992481291325,0.06215333793882643,1.1087226568676158,0.9361683382571967,0.8763375941637279,-1.6581379174024524,0.4749650315244155,-0.18687475300524695,0.3627827858359051,-0.6422388656144059,0.14669809417171104,0.4180925997389801,1.0242008840833476
IF Brommapojkarna,26,-0.8775176741868719,-1.4167551834074852,-1.4959002773800858,-0.5808821346959571,-0.5220649741987966,-0.9273535346418152,0.008812323810976786,-0.8136268906010418,-0.08360616069650066,-0.5180421949472599,-0.8499012932776895,0.4844907341166018,0.2042396225141285,0.08912532133460173,-0.747495312640577,0.3391806931569986,-0.37714919490672444,-0.42579229951818265,-0.3589846696326905,-0.9162758759228179,-0.15050838683558346,-0.8047894658118976,-0.7175145069762103,-1.2387168097044212,-1.0504602410201997,-0.4919609482380983,-1.3066096258122173,-0.5689557229042316,-1.4917985069279645,-0.38487538862175713,-0.46575392158874024
IF Elfsborg,27,0.12983865459626107,-0.7031921132002956,-0.9654224761267194,-0.506036797434718,-0.48060279512190457,-0.285928723690762,-0.30934165762746885,-0.07167052842949331,0.12039877946809696,-0.3239091241746443,-0.3468758426806881,0.24849345816983845,-0.2377443501929604,-0.9424760489842112,-0.5095950696760086,-0.29440973398985504,-1.1948327355327784,0.06634639768101065,0.14887217894047217,-0.43856631598525603,-0.4164278729977271,-1.5359589823613167,-1.3136632580247447,-0.9294662233832917,-1.6282728442567966,-0.32246861755318107,-0.45256394759095636,-1.5949197208466768,0.05327504235462471,-0.3969319650235674,-0.9624055234794362
IFK Göteborg,23,-1.0376199770807928,-1.224554738197913,-0.7931534794825414,-0.5501866958877502,-0.5112487535700422,-0.9989753987210099,-1.0516028428150372,-0.9218269185105358,-1.0158068009710226,-0.984026284814016,-0.34996626369097195,-0.1837351784074076,-0.4194294615033832,-0.8406602678256762,-1.1452494738026862,-1.652431968252446,-1.8513075345457481,-0.8598110026422018,-0.79755793492171,-1.139743471113278,-0.8180641270138616,-0.900062284691069,-0.6001919458279704,-1.7378875930597228,2.1601680500074987,-0.4919609482380983,-0.8523176651822943,-1.4292360938497597,-1.4496175303550296,0.02557240801387255,-0.7140797225340882
IFK Norrköping,24,-0.4754216605969644,-0.39209601856728304,0.028258896130155454,-0.38325517129365083,-0.4417320022373184,-0.859805400926915,-0.474341727788365,0.1413012626932106,0.3925322350981128,-0.7099269194529391,-0.8000088233135849,-1.2805511242384446,-1.558115662598223,-0.12919625579970195,0.2836632080013086,-0.25873909183158705,-0.6532314734541947,-0.6482045163188914,0.6637085302194736,-0.16219507842975603,-0.2057378185769518,-1.16330079190003,-1.1733758073132263,2.902341822751951,0.8129854044178249,-0.4919609482380983,-0.495933454688129,-0.8804090794224749,-0.0635037724167332,-0.005093231964649713,0.030897680301955742
IK Sirius,27,0.8390325592671143,-1.0467595173741278,-1.458606080443483,-0.5584792063366345,-0.5220649741987966,0.041401300619440286,-1.0524530847224682,-0.7643264472210911,-0.18043238602835535,-0.6948087290373388,-0.6864787736996774,-1.50274813029347,-1.295331140104869,-0.7614119020785683,0.3606460788307526,0.25902568373842033,-0.4038532047080723,-0.9305950375316528,0.14887217894047217,-0.5252710179634533,-0.06459593746012225,-0.9261546706973915,-0.9698958112361569,-0.2873417420637238,1.8771236153785567,-0.4919609482380983,-0.9729980327570363,-1.3832128641283938,0.3646852150782446,0.5434809943178359,-0.9624055234794362
IK Start,24,-0.8880991482287101,-0.8540265833253922,-0.41372556282321926,-0.5258570945184772,-0.5168822018141851,-0.25550381758500607,0.009658478016929043,-0.6827204338002426,-0.49808634696375526,-0.08403383624714152,0.1773368211887421,1.8450200942689128,1.3437993097210383,-0.006977956638393325,-0.8459767443872743,-0.5116763725902138,-0.94984879751346,-0.31893945514773603,-0.1712438889835009,-0.6092661980048298,-0.38983592438151354,-1.0326284394006175,-0.5477696081942878,-1.3691819008086477,0.8129854044178249,-0.4919609482380983,-0.495933454688129,-0.4040686518063395,-0.7641766610448845,-0.7104029514707031,-0.21742812064339223
Incheon United FC,28,0.7115173990676755,-0.6708704410306313,-1.0693134533072475,-0.5077020442616189,-0.48874715172629407,-0.5643990465700437,0.008087048777301818,-0.5880347109112436,-0.8505168430082357,-0.28359394973304747,-0.8850505871858642,-0.28807116385933174,0.12292222493814983,0.6138134041809522,0.3697310138975828,-0.04888453471866215,0.5035760903769396,0.020615139185017377,-0.4569889869210975,-0.6081049743176221,-0.7580321359906353,-0.5628302197003485,-0.5607692175266302,-0.18464170856074974,-1.1990406247096104,-0.4919609482380983,-0.8304982237234683,-0.7102874981309963,0.2868326718973405,1.103250612973432,-0.7140797225340882
Independiente,28,0.6643542576240464,1.2361082169795226,0.9377527523959084,0.6121709327668936,0.28644751780059696,1.0542659088100703,1.2715161574378775,0.8322511324237457,0.44724166228191287,0.9370919392521718,1.3006496723375192,0.4483531990658948,-0.17556045792897554,1.7312378536557747,1.4929158808439493,0.9851008327781401,1.3086802556806603,0.9113947243176944,1.4776888321426247,0.673885976359993,1.3406862701813622,0.9399018340428937,0.6774435713789024,-0.07695623653821405,-0.7161543777190259,-0.1650828819171862,1.3441727750062316,-0.9144333956807701,2.3888513377817904,1.103250612973432,-0.7140797225340882
Independiente Medellín,28,-0.16100071763944496,-0.5415837523519772,-0.4083518915897416,-0.412716806380179,-0.4709776464076261,-0.11117285906361148,-0.14277015822694553,-0.32700920456859683,-0.6749377511160395,-0.5090709610742662,-0.6794272178230383,1.1212927031182562,0.7820714829363805,1.9174752619015776,-0.2886877012089063,-0.9244366604215991,-0.1574568032408512,-0.014663260226178535,-0.23678175548295022,-0.7265497904128374,1.1513282184966713,-0.18948064113059834,-0.22927917955192037,-0.8845972767072358,0.7325043632527269,-0.4919609482380983,-0.16136868565278975,-0.7102874981309963,-1.5148976131464749,-1.3149541396187476,-0.9624055234794362
Independiente Santa Fe,28,1.9613406473238193,0.2583776338471978,-0.1745971929335525,-0.31013870465555193,-0.41989031861645565,0.06688028602820092,-0.6424846564285175,-0.17346478907292218,-0.2092714639236915,-0.21361832552370408,0.013599693733156882,-0.24998024853561415,0.3840945724468833,1.0212077347186477,0.2793598177064959,-0.5075070767535325,0.88494122131028,0.15290913697699898,0.2350908833130803,0.1164986065001608,1.4748148901246847,0.8372306999362118,0.6871932783781582,-0.23848444457201895,-0.23326813072844174,-0.4919609482380983,0.005913698864878825,-1.3227251907803126,-0.6140324706245671,-0.7104029514707031,-1.2107313244247841
Inter,24,1.5329421125441964,3.0865239486927667,2.3886439854343355,4.750356167145518,3.5515941201058405,1.8784361485911132,1.7036591983354639,2.102831170650451,2.4231426021991695,2.23812021158886,2.291957397475595,1.326560413473855,1.3002705851362495,2.3830687825160872,1.503674356580981,1.648018870810364,3.0841468096925473,1.9344683072423547,2.471242888274265,3.3168310884453667,2.656987726683975,2.6153080678746448,2.7281319435557836,2.588259196019553,-0.8771164600492208,4.8470474683368,2.4315082743710814,1.9776334862743326,0.6371691162114143,1.0528713472944284,1.2725266850286956
Internacional,20,2.947050303495647,1.615887864973071,0.47024335508352694,0.42036427424455014,0.6502781392003241,2.193806037397672,2.005059326496034,1.2483564984170243,1.6839291790878195,0.9573071195793169,1.3341586658633136,1.3650745611900597,1.5382276128664252,0.5416464084857021,1.8621467681389616,1.1868947512734835,0.9425697299846526,0.9960628829045642,2.0124778227781257,2.052026248338429,0.026225794736794674,0.20440316426048633,0.616995387983515,-0.08772478374046896,2.2777403536225975,-0.4919609482380983,1.1434339135850293,2.5968760421753077,-0.13357106127954796,-0.7104029514707031,-1.70738292631548
Ipswich Town,30,-0.4424074615864266,-0.04706216815612236,0.17307933587232413,-0.39522840626031513,-0.28365744450666774,1.0040872951932875,0.5618587128220619,0.33118452318952785,0.4940627534531644,0.7976590287905916,0.3710289580082937,2.277563599389363,2.455232744119314,1.351003145153924,-0.5899250218458633,0.6031933341381922,0.76064443789497,0.6462187554102111,0.13337611450593606,0.17270183296102726,0.004134022040248586,0.8577649267575481,0.8581381410984508,-1.557631476848086,0.024271200999870148,-0.3394178506216721,0.5189130113857312,1.4536590158965863,0.42696724962297006,1.5465881509486632,0.030897680301955742
Itagüí Leones FC,28,-1.0099372636247497,-1.2041780318300823,-0.6985301381974284,-0.5513734180002119,-0.5220649741987966,-1.8269577117665345,-2.1699138773465267,-1.4478834376870204,-1.47649447497172,-1.9163585146177367,-1.562846138048517,-0.68167728887109,-0.7849626021160203,-0.22425493292516344,-1.011657270737601,-1.4080749774765544,-0.4710236886749311,-1.6815676324051498,-1.1569334011352088,-1.1654923441774558,0.7094927645657245,-0.42282412773669265,-0.5802686315251421,0.5153138595857336,-0.23326813072844174,-0.4919609482380983,-1.8341925308294829,-1.1185792932305414,-1.2146092323058364,-0.7104029514707031,-1.459057125370132
Jagiellonia Białystok,27,0.15429361682629114,-0.42666225130428304,-0.430443651105144,-0.4053206107604779,-0.3792508018228354,-0.9909472375896555,-0.5244528602076006,-0.4060561443978513,-0.13293272831838926,-1.1785908223365074,-0.9234110511547875,-1.134065690616983,-1.166357141335123,-0.29064512012389854,0.5748592846170335,-1.2715691434163423,-0.3599098974400317,-0.3726736838805293,-0.6340868661729407,-0.40966474865919117,-0.890991879071708,-1.4488440806950411,-1.1923335709228906,0.9131518534467703,0.8755817697684557,-0.4919609482380983,-0.45256394759095636,-0.7480922939735474,-0.2581351303689989,-0.3969319650235674,0.5275492821926517
Jaguares de Córdoba,28,1.442546091443911,-0.7516746214547914,-1.2144025766110893,-0.5368328356077031,-0.5220649741987966,-0.8314787642077631,-1.6984851054582526,-0.7185474640825662,-0.6596700039949794,-0.8744992208341733,-1.2277562027905768,-0.07222264369159126,0.14779578184374279,-0.8644460237701137,-0.6630826568576943,-1.199610185642521,-0.7845905741090127,-1.1082936419732272,-1.0468297854161353,-0.3712153421271929,-0.5134446525645762,-0.4601590855936684,-0.502270975531093,-0.4000126526058238,-0.7161543777190259,-0.4919609482380983,-1.1650629927588054,-1.5268710883300862,-1.2146092323058364,-1.6172297336927708,-0.9624055234794362
Jeju United FC,28,1.4189645207220953,-0.2910907930370846,-0.916163823153191,-0.4540557317486426,-0.43321744760545666,-0.45918582447033596,1.0923732241203346,0.08756071726972456,-0.24744083172634337,-0.4779706836478921,-0.3900313646457252,0.4864441143896149,0.18510611720212974,0.0667410174589057,1.1185209251951587,0.03450138201495184,0.893416001997689,0.8584771252009031,0.5732662744502348,-0.3363786315109544,0.5674742258022052,0.6412221711870932,0.28745529140865717,-2.284508413000204,-0.23326813072844174,-0.3285219150776417,-0.8304982237234683,1.3311714773667211,-0.0134557089432941,0.19642383075136446,-1.2107313244247841
Jeonbuk Hyundai Motors,28,1.6076170864966093,0.16949303538062369,-0.3438678367880356,-0.33013820876538486,-0.29106140505611267,-0.25685270504782254,0.3569443399746245,0.1182696003688601,0.39380454735820086,-0.8900493595473603,-0.3214902415247832,-1.3546167929234538,-0.7476522667576309,-0.6316492634628589,1.1830717796173644,0.7682974492707457,1.206982887431769,0.8761163249065003,1.556334271941964,0.26978013321161465,0.7726121151272881,0.781228263150749,0.9699347813565887,-0.21156307656638568,-0.7161543777190259,0.6521122838850945,-0.3286510701704604,1.5353173749164948,1.1876978144192483,-0.1058517633226568,-1.459057125370132
Jeonnam Dragons,28,0.8058436819549313,-0.4446187358429874,-0.9242243300034059,-0.485667851148056,-0.44876576475929114,0.05878696125130058,0.8755159890517269,-0.42681307464078544,-0.2932440730895253,-0.4002199900819536,-0.5423449715811529,0.3086865095455945,0.02342799731577306,-0.014737848648633377,0.5246530645108752,-0.9577910271150434,-0.004910750867515752,1.0172299225512804,0.6361826262897052,-0.2945745787714667,-0.008489848072064137,-0.7028363116640043,-0.502270975531093,-0.1577203405551165,-1.1990406247096104,-0.3285219150776417,0.1731960833825474,1.1270255798169497,0.8874094335786136,0.49869942482538576,-0.9624055234794362
Jiangsu Suning FC,28,-0.1374191469176316,-1.2041780318300823,-1.3756127136153609,-0.2896429349350531,-0.22442576011110776,-1.3737315242601023,-1.0950562774412613,-1.6091050739574786,-1.4688606014111898,-1.01445046925286,-1.7380067860242583,-1.0625864421082782,-0.7352154883048344,-0.666568777508946,0.17607845063097108,-1.391397794129832,-0.7676410127341964,-0.42036485345492186,-0.5985507785599056,-1.5626308452025865,-0.0005999292518688809,-1.253526940054386,-0.38527449154001847,0.7037634356251717,-1.6819268717001947,0.48867325072463796,-1.332345377276474,0.7187337847174073,-0.0134557089432941,-0.1058517633226568,-1.2107313244247841
Junior FC,28,0.6879358283458598,0.3634230683986033,0.1397625742247756,-0.16210267299393474,-0.4554293292537916,-0.5643990465700437,-0.28419878979342766,0.2564595743149662,0.5464820185688068,-0.034791730322046535,0.4096150717652693,-0.5420105993507898,-0.08850300875939772,1.2540044950259048,0.6795751151241677,0.1095487070752031,0.19000920494285975,0.329301134032975,0.5889953624101021,0.6529839499902499,-0.6002337595867255,0.29587381101007537,0.36545294740270623,-0.2923271805832881,-1.1990406247096104,-0.3285219150776417,0.5077608524178866,0.31044198961786235,-0.6140324706245671,-1.0126785455447262,-1.2107313244247841
Juventus,25,1.3359573917813106,3.6589407628175104,3.2395110885428697,7.17986912806505,7.605351368453569,2.495201452089449,1.5245791221875042,2.486538664974141,2.722746693204781,3.095140189868335,2.7692574704089123,2.1329874141162266,3.2863411921915513,3.119637732128242,2.7550141865068993,2.536412427690279,3.9514558652418392,1.7788905658389835,2.844861157614323,3.7492707895616206,3.7155518350602015,3.7900525168443613,3.901086693612962,0.14595269054843604,1.1960751603636883,6.464004303070914,2.454927808203555,1.4536590158965863,1.5480438714280098,3.013632367521252,1.0242008840833476
Júbilo Iwata,30,1.604472877067033,-1.185862417600606,-1.5722890807605687,-0.5521078911039974,-0.48060279512190457,-1.1865059444211357,-1.4885421590440069,-1.2738664334585892,-1.1589253348536595,-1.3793603910556607,-1.5054746794361726,-2.308582605586362,-1.4565486385670499,-1.2128651750299704,-0.7104199501006441,-1.6070893654141114,-1.469917839030706,-1.773879444197776,-1.2025477562188247,-1.1018572861184581,-0.8353533404285514,-0.41411263757006567,-0.18833041015504487,0.8796497065953147,-1.3278102905737663,-0.03433165538882076,-0.573998567463041,0.6915143317107711,-0.6941093721820697,-0.9925268392731249,-0.7140797225340882
KAA Gent,28,-0.8684478392938648,0.8563285689859743,0.9538737660963349,0.17223146891163507,0.11541602910841757,0.4148932514349254,1.1772304030602234,0.8015422493246102,1.248798386137593,0.8360160376164544,0.9350970156924945,0.4483531990658948,0.6701404768612097,-0.25917444697125064,1.2863531466928944,0.6765729408637723,0.40187872212804826,0.3998579328553651,1.0765970891659997,0.9316776349201654,0.2597673918145808,0.8372306999362118,0.5896962083855974,0.19225744351812651,-0.7161543777190259,-0.1650828819171862,0.8423256214532238,1.1270255798169497,1.1876978144192483,-0.1058517633226568,1.2725266850286956
KAS Eupen,28,0.027651848135066676,0.11293010908371232,0.04303649202221335,-0.376290910557307,-0.26218595891327723,-0.2973193289323258,-0.6707703827418131,0.19504180811669666,0.04264636357380694,-0.12031749324457854,0.07452513650732918,-0.3769499662813419,-0.15068690102338259,-1.2485606782770844,-1.605525131421887,0.34302927392931964,-0.3439019783638177,-0.05876125949017123,0.2036327073933443,0.35338823869059,-0.3398664385202743,-0.6561676143427869,-0.5997680455236538,0.21917881152375976,0.2496181162621428,-0.4919609482380983,-0.16136868565278975,0.7187337847174073,-1.2146092323058364,-0.1058517633226568,1.5208524859740435
KFC Uerdingen 05,28,0.6171911161804197,-0.5173424982247301,-0.9806478779549002,-0.4806555684803312,-0.4287750712757896,-0.37015925192443055,-0.8404847406215927,-0.3884269707668664,-0.7131071189186914,-0.1669679093841413,-0.29864320048446824,0.06744404582870901,-0.10093978721219667,0.36937680585833493,0.5117428936264321,0.14290307376864902,-0.16593158392825855,-1.2494072396180091,-0.6457380424395087,-0.23883584178548364,0.44912544349927325,-0.348154212022743,-0.13178210955935957,-0.4807767566227249,0.2496181162621428,-0.0016438487567296545,-0.16136868565278975,2.351900965115582,-0.9143208514652018,0.49869942482538576,-1.459057125370132
KRC Genk,25,-1.542880761937747,1.1611219375459023,1.5332629984896795,0.5934319433081517,-0.014567902297638779,0.8726517008164226,0.01449848007498322,1.059189778526353,0.8161104327267358,0.7265430610756137,0.9695198908599013,1.2939715192524506,1.4476878657300674,1.8550857301392325,1.1933999163249158,0.40706965798073524,0.7527346425867218,0.6824379121390385,0.9334623887312044,1.4004404129722865,0.7110707483297627,1.0720675848565846,0.352193345883718,-0.9998207317713489,2.2777403536225975,-0.4919609482380983,1.3307901842448189,0.767728800129352,0.20275192526196434,1.3208890407067289,2.2658298888100874
KSV Cercle Brugge,28,-0.39681642485758567,-0.024436997637359095,0.06721801257285151,-0.36403314997386105,-0.14890536250676878,0.5201064735346331,-0.02962725297375908,0.28716845741410174,0.1800560876633528,0.2839861132982962,0.394383711071727,1.1974745337656965,0.7447611475779886,-1.004124079954467,-1.3989623972708296,-1.1329014522556309,-0.8862879423579024,0.31166193432737793,0.4710272027110948,-0.3572806578806975,-1.1209684017196282,-0.9828484955913179,-0.8922592555013401,0.05765060348995489,-0.7161543777190259,-0.3285219150776417,0.005913698864878825,0.7187337847174073,-0.0134557089432941,-0.1058517633226568,0.27922348124730373
KV Kortrijk,28,0.33421226751864985,0.25029721580478054,-0.07787111073099025,-0.302744347056631,-0.19110793763860526,0.908586062825861,0.41351579260121774,0.4483900936845599,0.8136675931873669,0.35396173750764115,0.47815619488621125,-0.6054954582236549,-0.3869856916265231,0.6254532421963169,1.5961972479194741,0.9684236494314179,0.4103535028154556,0.7438223271145187,0.8799834896676534,0.5136371075252916,-0.3714261138010569,0.12786650065368724,0.5896962083855974,0.4614711235744644,0.2496181162621428,-0.4919609482380983,0.1731960833825474,0.10629609206809114,0.5871210527379752,0.800975018899407,1.5208524859740435
KV Oostende,26,-1.004495362688946,0.25402663951666515,0.4485419904867998,-0.25439280686668175,-0.18717814319313061,1.0075736504817978,-0.1028800313748616,0.33559400383966004,0.6562923536318193,0.528601756901901,0.5197495260108865,0.005912567228856977,0.3917479745716788,-0.41228308548102394,-0.2747844402564334,-0.2624807675824546,0.15219864495288635,0.3150540881169157,0.7759295231639146,0.10417177043595215,-0.07403686596291945,0.059658404568830065,0.27995551679384334,1.3705850123801055,0.5096337877186111,-0.3159496817576067,-0.2257080643134336,0.9699902740094335,0.7719139024860581,-0.05934782577280738,0.7758750831379997
Kaizer Chiefs,27,0.7656676725770264,0.15153655084191933,-0.3802893862593698,-0.28967969535065796,-0.5220649741987966,-0.27753564614434634,0.9911033397887785,-1.6467864844739633e-05,0.057065902521475025,1.143563225499496,0.3244322767754563,2.3815847162980828,2.1869668266782436,0.0956250599414713,-2.0760291369881787,-0.7440760108940806,-0.034729423656541816,0.2950026901609805,0.4180143506982075,0.13223963870453537,1.6291066359418418,0.748387327998781,1.5173627743518592,-1.0690585019310235,0.8755817697684557,-0.4919609482380983,0.9352602795185953,1.580683129927555,-0.5695453030926187,-0.3969319650235674,-0.21742812064339223
Kalmar FF,27,-0.35926059000432625,-0.8791656616795757,-0.5892654897834225,-0.5022798829598997,-0.505940793446672,-0.3614664216084996,-0.18223049246648237,-0.6449030129466773,-0.6950120112196557,-0.37228733350456084,-0.30738712977150207,-0.4625369612062405,-0.6762559460100932,-0.906263219603084,-0.3355468399746564,-1.0121462913562138,-1.0102708450070133,-0.20804115329495074,-0.46281457505438156,-0.48914405880587053,-0.97281325942929,-1.7682653868047156,-2.1326386459622624,-0.3710971091923654,-0.6267309986466957,-0.32246861755318107,-0.9729980327570363,-0.7480922939735474,-0.8809554758162423,-0.7104029514707031,-0.46575392158874024
Karlsruher SC,28,-0.30249014197032986,-0.6466291869033842,-0.6259855765455075,-0.5082975629944179,-0.44876576475929114,-0.8476654137615638,-0.47277029854873776,-0.541971386262541,-1.010828187779372,-0.29136901908964097,-0.25294911840384127,-0.6308894017728,-0.0014455595898198975,-1.772353388968406,-0.15958599236449508,-1.0411769438486573,-1.2168043891667988,-0.6496744496276909,-0.763706202138516,-1.1654923441774558,-1.9730796343007393,-1.29086189791136,-1.5357399174522461,0.08457197149558815,-1.1990406247096104,-0.4919609482380983,0.005913698864878825,2.147755067565811,-1.5148976131464749,-1.3149541396187476,-0.46575392158874024
Kashima Antlers,30,0.5700279747367906,-0.1828131912687116,-0.13536939292918015,-0.31356955424395505,-0.32511962358355967,0.2940329347665439,-1.110141998141686,0.058899093043865425,0.5154375994226496,-0.6827141767048609,-0.21893241285492868,-1.0642793716782195,0.02923182726041125,-0.3111657234398715,-0.7104199501006441,-0.23733670653662758,-0.02242529762149114,-0.9836432973870056,-0.26299690208272997,-0.8937660013707867,1.1013587326354322,0.030173360927937126,-0.1701309570897658,1.256548858674191,-1.3278102905737663,-0.18687475300524695,-0.10560789081356689,0.31044198961786235,0.42696724962297006,0.1359687119365602,-1.2107313244247841
Kashiwa Reysol,28,0.16914127246595156,-0.5658250064792258,-0.7227116587480696,-0.3768864292901061,-0.3710241789901187,-1.244238327829692,-1.9341994914023888,-0.3884269707668664,-0.6978393717976312,-0.8978244289039539,-0.8545878657987795,0.14362587647614417,0.060738332674164966,-0.3173736370480649,-0.5856216315510481,-0.9077594770748754,-0.6235697410482682,-1.2229484400596118,-1.0311006974562664,-1.3536105815051482,-0.7738119736310259,-0.7215037905924931,-0.9995060324931568,1.6998540518336316,-0.23326813072844174,-0.3285219150776417,-0.9977806082411368,1.1270255798169497,-0.0134557089432941,0.800975018899407,-0.9624055234794362
Kasimpaşa SK,23,-0.09025600547400252,0.3887182900966013,0.09981049679327991,-0.03527012896715721,-0.13538508672082575,0.15379555645839418,-0.03003719103627167,0.05952217183138407,0.30385760236238674,0.3695118762208282,0.3453784636229361,-0.36922137476638495,-0.5254124431011316,0.15125636304871182,0.6621744500190534,-0.30230521209603356,-0.38627588180085604,0.1816687017143862,-0.2614011975070913,-0.1049417018517628,-0.2801774874457531,-0.04785129012968415,0.384952361401218,0.8512457125256012,-0.1912780222944778,-0.09402243271698801,-0.03772518405277331,-0.6836597723636352,-1.0840490667229534,-1.4463783109552788,0.7758750831379997
Kawasaki Frontale,30,0.9882078288702926,-0.1828131912687116,-0.8425445272545745,-0.38633532651718344,-0.37280112952198546,0.3091404743500908,-0.03654154162812112,-0.14889768259361436,-0.3538061366697319,0.23163397963056567,0.02984647847293576,1.0806623934396231,1.0042752579596819,0.5253506352641952,-0.6501724859732537,-0.6109056135032127,-0.797585237829704,0.4239648391196819,-0.07949087588427338,-0.37353778950160976,-1.1004546127871186,-0.5099390294029682,-0.7070148225154724,0.40224411396207177,-0.4264226295246752,-0.18687475300524695,0.05052233473625711,2.0252675290359456,0.707236405074229,-0.7104029514707031,-0.9624055234794362
Kayserispor,25,1.2303119549475836,0.5819175722655324,0.20618115067053291,-0.029972946685378806,-0.041932940488387485,-0.07005876919695715,0.20457856090033524,0.44869718251555074,0.11501548492763378,0.4740088083734476,0.0824454440679707,-0.49782513757527697,-0.6277617224726681,0.10817884079359703,0.9765090454663095,0.7993170102956509,0.8286686775458938,0.6824379121390385,0.5370893721425384,0.35478170711523865,-0.06655965058870297,0.9570759146571022,0.46139006427538665,0.8997509947061886,0.11440996710477906,0.42329763746045573,0.20665256028608112,-0.375488226149372,-1.1425400209040848,0.9823403753438236,0.5275492821926517
Kilmarnock,28,-0.5854689906320973,-0.7435942034123757,-0.27938378198632635,-0.45083000527931477,-0.3799089316494526,-0.4349058501396349,-0.32191309154449044,-0.7262246848573497,-0.5146264063449034,-0.7112227643457043,-0.6032704143553237,-1.0117985550099857,-1.2699969617750977,0.32281745379688537,0.6666649442397246,0.27632054054242944,-1.284602634666059,-0.9671800443284471,-0.5828216906000383,-0.7335171325360851,-1.0657389699782598,-0.9081785798773664,-0.7070148225154724,-0.37309128460018787,-0.7161543777190259,-0.4919609482380983,-0.3286510701704604,0.5145878871676336,-0.6140324706245671,-1.3149541396187476,-0.21742812064339223
Korona Kielce,27,-0.5549002878445597,-1.0718985957283098,-1.1660395355098099,-0.5412385714179476,-0.4990304302671899,-1.2511326415285342,-0.8764530098841796,-1.441059241442768,-0.9958431767161096,-1.2672842061080207,-1.4051733486468434,-1.213069070547661,-0.3022313495778322,-1.4011718878118402,0.18659784912940036,-1.2369794298083256,-1.1508894282647395,-1.2598600987028066,-1.115280445982225,-0.9587945278544343,-1.848302029255425,-0.8293603355126427,-0.5654635208966421,0.8293964863181313,-1.6282728442567966,-0.4919609482380983,-1.319954089534426,-0.9597991506918303,0.05327504235462471,-0.3969319650235674,0.5275492821926517
Kristiansund BK,24,0.37744514717530847,-0.7691821938800251,-1.194251309485557,-0.5305468045392693,-0.5116994294295736,-0.6426345194134158,-0.6503418026266554,-0.9335096457765104,-0.9879265670977816,-0.8006360619465324,-0.8177787441227171,-1.4731218628194684,-1.7177209860757834,0.04734128743330094,1.3379938302306569,0.08175340149733178,0.3256056959413805,-0.47328245257171486,-0.5015547361407218,-0.6499090270571097,-0.3714261138010569,-0.2703730498207109,-0.22927917955192037,0.7665799609716503,-0.8771164600492208,-0.4919609482380983,-1.276584582437251,-0.8804090794224749,-1.4648495496730356,1.0528713472944284,-0.21742812064339223
LA Galaxy,25,1.3359573917813106,0.4823668219829657,-0.05562411182440019,0.031778375780991776,-0.3106078609066475,0.3378447995588312,0.4896986821383633,0.5518790297286433,0.6365617265830641,0.2475987887094376,0.20185931190534637,-0.07120688594962707,0.06869787088395193,0.09514222221638874,1.4970471355269688,1.5744724922513178,0.2211963978725197,0.5836583937876924,-0.07068258662674769,0.7215425964830092,0.6227036575435736,0.5807395394587952,-0.13919188687879389,0.5077758765441549,1.1960751603636883,1.3385562231590098,0.9560776429252397,0.5390853948736072,0.8753978983449852,0.3052430446180129,0.5275492821926517
LASK Linz,24,-0.5854689906320973,-0.6937649588174776,-0.3761098641888886,-0.4793652778926,-0.4028612093527322,-0.7087300050914382,-1.0573419756901985,-0.7722880095060523,-0.6316791342730352,-1.063692575177955,-0.9688230710003499,-0.6732126410213767,-0.6149932965944651,-0.25141455496101056,-0.42424449549553656,-0.7159718685875658,-0.4554865907480174,-1.3067346386612004,-1.1621764304551636,-0.7149375535407574,-0.5094996931544777,-0.3901560396118396,0.22570714708003334,-0.5525670713044154,1.3763526925735061,-0.3012820762175658,-0.8862590185626911,1.0249526310420642,-1.4648495496730356,-0.3577480917176783,0.030897680301955742
